"Ayckbourn_Jeeves" "Black_Boulevard" "Black_Express" "Black_Song" "Black_Sunday" "Black_Ward" "Eliot_Cats" "Elton_Game" "Hampton_Boulevard" "Hampton_Ward" "Harburg_Oz" "Hart_Aspects" "Hart_Love" "Hart_Phantom" "Maltby_Song" "Nunn_Cats" "Rice_Evita" "Rice_JCS" "Rice_Joseph" "Rice_Likes" "Rice_Oz" "Slater_Love" "Slater_Rock" "Steinman_Whistle" "Stilgoe_Cats" "Stilgoe_Express" "Stilgoe_Phantom" "Yazbek_Express" "Zippel_Woman"
"go" 0.13430029546065 0.265861895523461 0.46639231824417 0.203541624262162 0.20891364902507 0 0.0928505106778087 0.204248366013072 0.265861895523461 0 0.148257968865827 0.435540069686411 0.329261816250664 0.204760685948298 0.203541624262162 0.0928505106778087 0.231513005583549 0.13646288209607 0.774914398990809 0.24232633279483 0.148257968865827 0.329261816250664 0.45477513895907 0.456540825285338 0.0928505106778087 0.46639231824417 0.204760685948298 0.46639231824417 0.255824577432618
"time" 0.21488047273704 0.244305525616153 0.46639231824417 0.244249949114594 0.278551532033426 0 0.216651191581554 0.694444444444444 0.244305525616153 0 0.0741289844329133 0.323544051767048 0.371747211895911 0.0639877143588431 0.244249949114594 0.216651191581554 0.149802533024649 0.163755458515284 0.468552892413047 0.807754442649435 0.0741289844329133 0.371747211895911 0.555836280949975 0.298507462686567 0.216651191581554 0.46639231824417 0.0639877143588431 0.46639231824417 0.191868433074463
"they" 0.24174053182917 0.35927283178846 0.150891632373114 0.0407083248524323 0 0 0.49520272361498 0.14297385620915 0.35927283178846 0 0.0741289844329133 0.0871080139372822 0.148698884758364 0.115177885845918 0.0407083248524323 0.49520272361498 0.571973307912297 0.436681222707424 0.720850603712381 0.403877221324717 0.0741289844329133 0.148698884758364 0.656897422940879 0.175592625109745 0.49520272361498 0.150891632373114 0.115177885845918 0.150891632373114 0.264961169483783
"from" 0.24174053182917 0.237120068980384 0.288065843621399 0.223895786688378 0.20891364902507 0 0.448777468276076 0.183823529411765 0.237120068980384 0 0.259451445515196 0.149328023892484 0.212426978226235 0.28154594317891 0.223895786688378 0.448777468276076 0.313223478142449 0.13646288209607 0.270318976392143 0.484652665589661 0.259451445515196 0.212426978226235 0.101061141990904 0.19315188762072 0.448777468276076 0.288065843621399 0.28154594317891 0.288065843621399 0.301507537688442
"out" 0.21488047273704 0.323345548609614 0.288065843621399 0.244249949114594 0.174094707520891 0.284090909090909 0.294026617146394 0.265522875816993 0.323345548609614 0.284090909090909 0.481838398813936 0.0995520159283226 0.127456186935741 0.0895828001023803 0.244249949114594 0.294026617146394 0.612828544191747 0.245633187772926 0.216255181113714 0.161550888529887 0.481838398813936 0.127456186935741 0.505305709954523 0.333625987708516 0.294026617146394 0.288065843621399 0.0895828001023803 0.288065843621399 0.274097761534947
"last" 0.08058017727639 0.402385571603075 0.150891632373114 0.26460411154081 0.313370473537604 0.284090909090909 0.0464252553389044 0.571895424836601 0.402385571603075 0.284090909090909 0.889547813194959 0.161772025883524 0.520446096654275 0.127975428717686 0.26460411154081 0.0464252553389044 0.122565708838349 0.027292576419214 0.0720850603712381 0 0.889547813194959 0.520446096654275 0.404244567963618 0.0702370500438982 0.0464252553389044 0.150891632373114 0.127975428717686 0.150891632373114 0.264961169483783
"who" 0.37604082728982 0.17963641589423 0.192043895747599 0.0610624872786485 0 0 0.216651191581554 0.14297385620915 0.17963641589423 0 0.148257968865827 0.149328023892484 0.424853956452469 0.499104171998976 0.0610624872786485 0.216651191581554 0.285986653956149 0.395742358078603 0.324382771670571 0.403877221324717 0.148257968865827 0.424853956452469 0.101061141990904 0.368744512730465 0.216651191581554 0.192043895747599 0.499104171998976 0.192043895747599 0.182731841023298
"how" 0.83266183185603 0.251490982251922 0.109739368998628 0.386729086098107 0.522284122562674 0 0.170225936242649 0.204248366013072 0.251490982251922 0 0.33358042994811 0.311100049776008 0.339883165161976 0.127975428717686 0.386729086098107 0.170225936242649 0.354078714421898 0.341157205240175 0.324382771670571 0.161550888529887 0.33358042994811 0.339883165161976 0.101061141990904 0.175592625109745 0.170225936242649 0.109739368998628 0.127975428717686 0.109739368998628 0.210141617176793
"say" 0.29546065001343 0.215563699073076 0.164609053497942 0.386729086098107 0.417827298050139 0 0.355926957598267 0.14297385620915 0.215563699073076 0 0.0370644922164566 0.298656047784968 0.159320233669676 0.307141028922447 0.386729086098107 0.355926957598267 0.231513005583549 0.40938864628821 0.252297711299333 0.24232633279483 0.0370644922164566 0.159320233669676 0.151591712986357 0.456540825285338 0.355926957598267 0.164609053497942 0.307141028922447 0.164609053497942 0.127912288716309
"never" 0.13430029546065 0.237120068980384 0.219478737997257 0.407083248524323 0.139275766016713 0.568181818181818 0.294026617146394 0.14297385620915 0.237120068980384 0.568181818181818 0.0741289844329133 0.447984071677451 0.265533722782793 0.230355771691835 0.407083248524323 0.294026617146394 0.326841890235599 0.0818777292576419 0.270318976392143 0.565428109854604 0.0741289844329133 0.265533722782793 0.202122283981809 0.105355575065847 0.294026617146394 0.219478737997257 0.230355771691835 0.219478737997257 0.219278209227958
"get" 0.16116035455278 0.215563699073076 0.274348422496571 0.386729086098107 0.487465181058496 0.284090909090909 0.108325595790777 0.367647058823529 0.215563699073076 0.284090909090909 0.22238695329874 0.124440019910403 0.191184280403611 0.0511901714870745 0.386729086098107 0.108325595790777 0.435789186980798 0.573144104803493 0.108127590556857 0.969305331179321 0.22238695329874 0.191184280403611 0.303183425972713 0.509218612818262 0.108325595790777 0.274348422496571 0.0511901714870745 0.274348422496571 0.201005025125628
"that^s" 0.21488047273704 0.301789178702307 0.342935528120713 0.366374923671891 0.383008356545961 0.284090909090909 0.170225936242649 0.14297385620915 0.301789178702307 0.284090909090909 0.370644922164566 0.311100049776008 0.169941582580988 0.127975428717686 0.366374923671891 0.170225936242649 0.313223478142449 0.0818777292576419 0.036042530185619 0 0.370644922164566 0.169941582580988 0.101061141990904 0.421422300263389 0.170225936242649 0.342935528120713 0.127975428717686 0.342935528120713 0.0913659205116492
"christine" 0 0 0 0 0 0 0 0.122549019607843 0 0 0 0 1.5400955921402 0.716662400819043 0 0 0 0 0 0 0 1.5400955921402 0 0 0 0 0.716662400819043 0 0
"or" 0.24174053182917 0.129338219443846 0.274348422496571 0.183187461835945 0.243732590529248 0 0.649953574744661 0.224673202614379 0.129338219443846 0 0.185322461082283 0.199104031856645 0.0955921402018056 0.217558228820067 0.183187461835945 0.649953574744661 0.313223478142449 0.13646288209607 0.0901063254640476 0.161550888529887 0.185322461082283 0.0955921402018056 0.0505305709954522 0.210711150131694 0.649953574744661 0.274348422496571 0.217558228820067 0.274348422496571 0.0822293284604842
"yes" 0.05372011818426 0.251490982251922 0.411522633744856 0.203541624262162 0.174094707520891 0 0.0773754255648406 0.14297385620915 0.251490982251922 0 0.148257968865827 0.236436037829766 0.30801911842804 0.0511901714870745 0.203541624262162 0.0773754255648406 0.136184120931499 0.259279475982533 0.108127590556857 0.161550888529887 0.148257968865827 0.30801911842804 0.0505305709954522 0.755048287971905 0.0773754255648406 0.411522633744856 0.0511901714870745 0.411522633744856 0.109639104613979
"think" 0.10744023636852 0.186821872529999 0.137174211248285 0.407083248524323 0.522284122562674 0 0.123800680903745 0.265522875816993 0.186821872529999 0 0.185322461082283 0.261324041811847 0.233669676048858 0.319938571794216 0.407083248524323 0.123800680903745 0.204276181397249 0.395742358078603 0.0901063254640476 0.161550888529887 0.185322461082283 0.233669676048858 0.151591712986357 0.368744512730465 0.123800680903745 0.137174211248285 0.319938571794216 0.137174211248285 0.118775696665144
"look" 0.24174053182917 0.330531005245383 0.164609053497942 0.325666598819459 0.313370473537604 0.284090909090909 0.0928505106778087 0.0816993464052288 0.330531005245383 0.284090909090909 0.0370644922164566 0.161772025883524 0.392989909718534 0.140772971589455 0.325666598819459 0.0928505106778087 0.163420945117799 0.177401746724891 0.126148855649667 0.24232633279483 0.0370644922164566 0.392989909718534 0 0.403863037752414 0.0928505106778087 0.164609053497942 0.140772971589455 0.164609053497942 0.137048880767474
"well" 0.2686005909213 0.337716461881153 0.0685871056241427 0.386729086098107 0.348189415041783 0 0.294026617146394 0.0612745098039216 0.337716461881153 0 0.11119347664937 0.261324041811847 0.0955921402018056 0.102380342974149 0.386729086098107 0.294026617146394 0.0817104725588996 0.191048034934498 0.234276446206524 0 0.11119347664937 0.0955921402018056 0.353713996968166 0.702370500438982 0.294026617146394 0.0685871056241427 0.102380342974149 0.0685871056241427 0.164458656920968
"then" 0.13430029546065 0.150894589351153 0.0960219478737997 0.0610624872786485 0.0696378830083565 0 0.464252553389044 0.224673202614379 0.150894589351153 0 0.33358042994811 0.223992035838726 0.191184280403611 0.140772971589455 0.0610624872786485 0.464252553389044 0.0544736483725998 0.259279475982533 0.216255181113714 0 0.33358042994811 0.191184280403611 0.707427993936331 0.702370500438982 0.464252553389044 0.0960219478737997 0.140772971589455 0.0960219478737997 0.201005025125628
"could" 0.2686005909213 0.237120068980384 0.150891632373114 0.142479136983513 0.174094707520891 0 0.201176106468586 0.102124183006536 0.237120068980384 0 0.370644922164566 0.261324041811847 0.191184280403611 0.0767852572306117 0.142479136983513 0.201176106468586 0.231513005583549 0.368449781659389 0.684808073526762 0.403877221324717 0.370644922164566 0.191184280403611 0.101061141990904 0.158033362598771 0.201176106468586 0.150891632373114 0.0767852572306117 0.150891632373114 0.127912288716309
"i^ll" 0.18802041364491 0.258676438887691 0.246913580246914 0.610624872786485 0.8008356545961 0 0.0619003404518725 0.245098039215686 0.258676438887691 0 0.148257968865827 0.273768043802887 0.191184280403611 0.0383926286153059 0.610624872786485 0.0619003404518725 0.136184120931499 0.0818777292576419 0.036042530185619 0.0807754442649435 0.148257968865827 0.191184280403611 0.0505305709954522 0.38630377524144 0.0619003404518725 0.246913580246914 0.0383926286153059 0.246913580246914 0.164458656920968
"must" 0.08058017727639 0.114967306172307 0.205761316872428 0.325666598819459 0.278551532033426 0.284090909090909 0.139275766016713 0.326797385620915 0.114967306172307 0.284090909090909 0.0741289844329133 0.348432055749129 0.169941582580988 0.28154594317891 0.325666598819459 0.139275766016713 0.163420945117799 0.27292576419214 0.0540637952784285 0.161550888529887 0.0741289844329133 0.169941582580988 0.0505305709954522 0.122914837576822 0.139275766016713 0.205761316872428 0.28154594317891 0.205761316872428 0.447693010507081
"only" 0.02686005909213 0.100596392900769 0.46639231824417 0.183187461835945 0.104456824512535 0 0.0928505106778087 0.183823529411765 0.100596392900769 0 0.407709414381023 0.186660029865605 0.148698884758364 0.0639877143588431 0.183187461835945 0.0928505106778087 0.217894593490399 0.504912663755459 0.144170120742476 0 0.407709414381023 0.148698884758364 0.505305709954523 0.316066725197542 0.0928505106778087 0.46639231824417 0.0639877143588431 0.46639231824417 0.155322064869804
"by" 2.28310502283105 0.143709132715384 0.205761316872428 0.0203541624262162 0.0348189415041783 0.284090909090909 0.216651191581554 0.122549019607843 0.143709132715384 0.284090909090909 0 0.136884021901443 0.233669676048858 0.191963143076529 0.0203541624262162 0.216651191581554 0.190657769304099 0.13646288209607 0.108127590556857 0.403877221324717 0 0.233669676048858 0.0505305709954522 0.0351185250219491 0.216651191581554 0.205761316872428 0.191963143076529 0.205761316872428 0.100502512562814
"oh" 0.2686005909213 0.107781849536538 0.233196159122085 0.244249949114594 0.104456824512535 0 0.24760136180749 0.0612745098039216 0.107781849536538 0 0.593031875463306 0.186660029865605 0.0955921402018056 0.115177885845918 0.244249949114594 0.24760136180749 0.163420945117799 0.27292576419214 0.252297711299333 0.0807754442649435 0.593031875463306 0.0955921402018056 0.101061141990904 0.737489025460931 0.24760136180749 0.233196159122085 0.115177885845918 0.233196159122085 0.0913659205116492
"let" 0.16116035455278 0.0934109362649996 0.109739368998628 0.488499898229188 0.661559888579387 0.284090909090909 0.123800680903745 0.102124183006536 0.0934109362649996 0.284090909090909 0.11119347664937 0.223992035838726 0.24429102496017 0.307141028922447 0.488499898229188 0.123800680903745 0.163420945117799 0.286572052401747 0.108127590556857 0.161550888529887 0.11119347664937 0.24429102496017 0.202122283981809 0.245829675153644 0.123800680903745 0.109739368998628 0.307141028922447 0.109739368998628 0.182731841023298
"been" 0.29546065001343 0.287418265430768 0.192043895747599 0.183187461835945 0.139275766016713 0.568181818181818 0.0773754255648406 0.102124183006536 0.287418265430768 0.568181818181818 0.185322461082283 0.149328023892484 0.24429102496017 0.153570514461223 0.183187461835945 0.0773754255648406 0.285986653956149 0.231986899563319 0.216255181113714 0.0807754442649435 0.185322461082283 0.24429102496017 0.202122283981809 0.19315188762072 0.0773754255648406 0.192043895747599 0.153570514461223 0.192043895747599 0.0822293284604842
"right" 0.16116035455278 0.229934612344615 0.329218106995885 0.366374923671891 0.278551532033426 0.284090909090909 0.0464252553389044 0.224673202614379 0.229934612344615 0.284090909090909 0.22238695329874 0.248880039820806 0.148698884758364 0.0511901714870745 0.366374923671891 0.0464252553389044 0.1089472967452 0.0682314410480349 0.162191385835286 0 0.22238695329874 0.148698884758364 0.0505305709954522 0.561896400351185 0.0464252553389044 0.329218106995885 0.0511901714870745 0.329218106995885 0.118775696665144
"take" 0.08058017727639 0.107781849536538 0.288065843621399 0.26460411154081 0.243732590529248 0 0.0464252553389044 0.306372549019608 0.107781849536538 0 0.0741289844329133 0.286212045793927 0.318640467339352 0.243153314563604 0.26460411154081 0.0464252553389044 0.231513005583549 0.177401746724891 0.108127590556857 0.0807754442649435 0.0741289844329133 0.318640467339352 0.202122283981809 0.140474100087796 0.0464252553389044 0.288065843621399 0.243153314563604 0.288065843621399 0.137048880767474
"would" 0.10744023636852 0.100596392900769 0.0411522633744856 0.346020761245675 0.417827298050139 0 0.309501702259362 0.102124183006536 0.100596392900769 0 0.185322461082283 0.286212045793927 0.191184280403611 0.153570514461223 0.346020761245675 0.309501702259362 0.245131417676699 0.259279475982533 0.288340241484952 0.161550888529887 0.185322461082283 0.191184280403611 0.303183425972713 0.210711150131694 0.309501702259362 0.0411522633744856 0.153570514461223 0.0411522633744856 0.210141617176793
"man" 0.18802041364491 0.0646691097219228 0.0548696844993141 0.101770812131081 0.104456824512535 0.284090909090909 0.0464252553389044 0.183823529411765 0.0646691097219228 0.284090909090909 0.259451445515196 0.311100049776008 0.371747211895911 0.179165600204761 0.101770812131081 0.0464252553389044 0.163420945117799 0.463973799126638 0.378446566949 0.323101777059774 0.259451445515196 0.371747211895911 0.90955027791814 0.140474100087796 0.0464252553389044 0.0548696844993141 0.179165600204761 0.0548696844993141 0.328917313841937
"want" 0.08058017727639 0.308974635338076 0.109739368998628 0.427437410950539 0.626740947075209 0.284090909090909 0.0464252553389044 0.204248366013072 0.308974635338076 0.284090909090909 0.33358042994811 0.236436037829766 0.0849707912904939 0.0511901714870745 0.427437410950539 0.0464252553389044 0.163420945117799 0.341157205240175 0.0901063254640476 0.24232633279483 0.33358042994811 0.0849707912904939 0.202122283981809 0.526777875329236 0.0464252553389044 0.109739368998628 0.0511901714870745 0.109739368998628 0.0182731841023298
"can^t" 0.40290088638195 0.27304735215923 0.205761316872428 0.346020761245675 0.348189415041783 0 0.0464252553389044 0 0.27304735215923 0 0.148257968865827 0.273768043802887 0.233669676048858 0.102380342974149 0.346020761245675 0.0464252553389044 0.0544736483725998 0.0818777292576419 0.0180212650928095 0.0807754442649435 0.148257968865827 0.233669676048858 0 0.298507462686567 0.0464252553389044 0.205761316872428 0.102380342974149 0.205761316872428 0.201005025125628
